chasingAgents,pullingAgents,action,prior,state,nextState,policyLikelihood,transitionLikelihood,posterior,marginalizedPosterior,normalizedPosterior
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.5,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'wolf', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('master', 'sheep', 'wolf')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
